exp,model,step,revision,block,layer,n_layers,probe_loss,E1_raw,E1_ds,ER_raw,ER_ds,RankMe_raw,RankMe_ds,aniso_raw,aniso_ds,aniso_uncentered_raw,aniso_uncentered_ds,gap_ratio,sink_alpha,p0_mass,mu_norm,mean_token_norm,proj_check,n_tokens,d
e1,pythia-1.4b,0,step0,seed2,7,24,11.096721649169922,0.038784584935040625,0.036661911388290204,435.79966218126475,469.5206037536561,1410.2227903511848,1421.1518374097946,-1.2004258557163202e-06,0.00031689865351715557,0.3597536761360889,0.3704872177328114,1.0490873706531587,1.1975362989610867,0.0010712829955776626,4.929429180409521,8.22090307250619,0.9999999967922387,200704,2048
e1,pythia-1.4b,0,step0,seed2,8,24,11.096721649169922,0.03824489625099584,0.03650548228993911,434.13231019411126,466.88355892108257,1404.2780184427704,1415.0380506462302,-2.1720912511304557e-07,0.00032662724131136175,0.3843955610684422,0.3958632431397716,1.043699435323965,1.1874985728603886,0.0010996719600274301,5.506949040692902,8.884871414501447,1.0000000004281924,200704,2048
e1,pythia-1.4b,0,step0,seed2,9,24,11.096721649169922,0.03799530019392801,0.03696630649609723,431.97738220628867,464.1232600403493,1398.3973705662404,1409.067327377579,2.9198598118100145e-07,0.00032350320818582947,0.39970115615872964,0.41132024620963675,1.033649534001523,1.1818176299946617,0.0010467854154324237,5.986507110060611,9.471837217634429,1.000000022695819,200704,2048
e1,pythia-1.4b,0,step0,seed2,10,24,11.096721649169922,0.03756749557324399,0.0367315060676788,431.5536775320106,463.05241667726546,1393.5906337036186,1404.121060411848,1.860468026902372e-06,0.00030362301612720573,0.41391754619343535,0.42537590941554027,1.030864568912601,1.1758577964218675,0.0009597698155733233,6.451905348736062,10.031734311078884,1.000000005284495,200704,2048
e1,pythia-1.4b,0,step0,seed2,11,24,11.096721649169922,0.03673125443747938,0.036881358795512235,431.28254234125035,461.59372424097126,1389.4278395800795,1399.7151002486278,1.397551498985243e-06,0.00031235491061341224,0.425567544513847,0.43736779179532,1.0168120611581757,1.1713333478430126,0.0009595464891164207,6.884762713637458,10.55739717903946,0.9999999958569734,200704,2048
e1,pythia-1.4b,0,step0,seed2,12,24,11.096721649169922,0.03676094414018293,0.03610070675673034,430.35763181937745,460.6067941166417,1385.4557636063864,1395.7314482062843,1.957600054381372e-06,0.00031348647582452857,0.4298559770254575,0.44254966713280597,1.0281783021788884,1.171041571426363,0.0008958852708870965,7.213153082073105,11.006097221176843,0.9999999919848457,200704,2048
e1,pythia-1.4b,0,step0,seed2,13,24,11.096721649169922,0.03675434184382459,0.0362179286369444,429.3674138578175,459.4975559703529,1382.1101413305905,1392.3689168366016,2.5305788116653697e-06,0.0003035548305110582,0.43688139434680495,0.4495288824504465,1.0264173647770996,1.1693331819754236,0.0008985117977527982,7.578294933568933,11.469991884897556,0.9999999916927292,200704,2048
e1,pythia-1.4b,0,step0,seed2,14,24,11.096721649169922,0.036206764284314914,0.03584388807827686,429.982763642495,459.4346645577639,1379.6056849270242,1389.7032680077969,2.404355640437358e-06,0.0003036349841112916,0.4475028780690926,0.4603939019590143,1.0237534164067055,1.1656982213308544,0.0008400860030294803,7.9935612382743875,11.954162271731361,0.9999999860207669,200704,2048
e1,pythia-1.4b,0,step0,seed2,15,24,11.096721649169922,0.03645131940957441,0.03613972281975355,428.65903637586973,458.29845281478777,1376.6930561793913,1386.8431516604282,2.3202285750840878e-06,0.00031319969725480777,0.4559159114605416,0.4685422782521383,1.0231219150051702,1.1618756901728904,0.000839474854178621,8.381384535336235,12.41786543469952,1.000000002044229,200704,2048
e1,pythia-1.4b,0,step0,seed2,16,24,11.096721649169922,0.03625214624863976,0.0364762425671165,428.46313387296584,457.8113962897265,1374.6337407098817,1384.7198500097995,2.667730698455642e-06,0.0003082433141488312,0.4678152092266923,0.4802499487262259,1.0155004078846446,1.1564036814010297,0.000778361880175949,8.824138461082088,12.906252490242524,1.0000000042542052,200704,2048
